ward,item,location,cost,year,category
27,Street Resurfacing Menu,ON W CONGRESS PKWY FROM S CALIFORNIA AVE  (2800 W) TO S FRANCISCO AVE  (2900 W),55020.54,2021,Street Resurfacing
27,Street Resurfacing Menu,ON W FERDINAND ST FROM N AVERS AVE  (3832 W) TO N MONTICELLO AVE  (3632 W),122771.02,2021,Street Resurfacing
27,Street Resurfacing Menu,ON W GRENSHAW ST FROM S WOOD ST  (1800 W) TO S WOLCOTT AVE  (1900 W),50038.31,2021,Street Resurfacing
27,Street Resurfacing Menu,ON W MAYPOLE AVE FROM N OAKLEY BLVD  (2300 W) TO N WESTERN AVE  (2400 W),22301.95,2021,Street Resurfacing
27,Street Resurfacing Menu,ON W RACE AVE FROM N RACINE AVE  (1200 W) TO N OGDEN AVE  (1230 W),15737.75,2021,Street Resurfacing
27,Street Resurfacing Menu,ON W SUPERIOR ST FROM N HALSTED ST  (800 W) TO N GREEN ST  (830 W),26762.34,2021,Street Resurfacing
27,Street Speed Hump Menu,ON S HOYNE AVE FROM W ADAMS ST  (200 S) TO W JACKSON BLVD  (300 S),2350,2021,Street Redesign
27,Street Speed Hump Menu,ON W GLADYS AVE FROM 2150 W TO S HOYNE AVE  (2100 W),2350,2021,Street Redesign
27,Street Speed Hump Replacement,ON N MONTICELLO AVE FROM W CHICAGO AVE  (800 N) TO W IOWA ST  (900 N),0,2021,Street Resurfacing
27,Street Speed Hump Replacement,ON W ADAMS ST FROM S FRANCISCO AVE  (2900 W) TO S SACRAMENTO BLVD  (3000 W),0,2021,Street Resurfacing
27,Street Speed Hump Replacement,ON W FERDINAND ST FROM N AVERS AVE  (3832 W) TO N PULASKI RD  (3999 W),0,2021,Street Resurfacing
27,Viaduct Improvement Menu,1220 W AUGUSTA BLVD,103481.65,2021,Viaducts
28,Alley Apron Menu,1251 S ASHLAND AVE,39939.8,2021,Alleys
28,Alley Resurfacing Menu,S CICERO AVE &  W JACKSON BLVD&W QUINCY ST &  S LAVERGNE AVE,20279.4,2021,Alleys
28,Alley Resurfacing Menu,S LAFLIN ST &  W POLK ST&W LEXINGTON ST &  S LAFLIN ST,14801.29,2021,Alleys
28,Alley Resurfacing Menu,W JACKSON BLVD &  S ALBANY AVE&S WHIPPLE ST &  W VAN BUREN ST,72620.57,2021,Alleys
28,Alley Speed Hump Replacement,W JACKSON BLVD &  S ALBANY AVE&S WHIPPLE ST &  W VAN BUREN ST,0,2021,Alleys
28,Concrete Alley Menu,5028 W JACKSON BLVD,17239.8,2021,Alleys
28,Relocation POD Camera: 4400 W Fulton,4400 W FULTON ST,1800,2021,Police Cameras
28,Sidewalk Menu,1101 S RICHMOND ST,2095.88,2021,Sidewalk Repair
28,Sidewalk Menu,17 N LECLAIRE AVE,24270.23,2021,Sidewalk Repair
28,Sidewalk Menu,310 S LEAMINGTON AVE; 324 S LEAMINGTON AVE,15986.61,2021,Sidewalk Repair
28,Sidewalk Menu,4523 W WILCOX ST,15010.74,2021,Sidewalk Repair
28,Sidewalk Menu,5065 W MADISON ST,7785.2,2021,Sidewalk Repair
28,Sidewalk Menu,S MAPLEWOOD AVE &  W LEXINGTON ST; 2534 W LEXINGTON ST,40749.35,2021,Sidewalk Repair
28,Street Light Pole for High Definition Camera Menu,S ALBANY AVE &  W FLOURNOY ST,3500,2021,Lighting
28,Street Light Residential Staggered Piggy Back Menu,ON N KEYSTONE AVE FROM 241 N TO W WEST END AVE  (200 N); ON N KEYSTONE AVE FROM 100 N TO W WEST END AVE  (200 N); ON W WEST END AVE FROM N PULASKI RD  (4000 W) TO N KOSTNER AVE  (4399 W); ON N KILDARE AVE FROM W WASHINGTON BLVD  (100 N)TO W WEST END AVE  (200 N); ON N KEELER AVE FROM W WASHINGTON BLVD  (100 N) TO W WEST END AVE  (200 N); ON N KARLOV AVE FROM W WEST END AVE  (200 N) TO W MAYPOLE AVE  (250 N); ON N KARLOV AVE FROM W WASHINGTON BLVD  (100 N) TO W WEST END AVE(200 N); ON N KOLIN AVE FROM W WEST END AVE  (200 N) TO W MAYPOLE AVE  (240 N); ON N KEELER AVE FROM W WEST END AVE  (200 N) TO W MAYPOLE AVE  (250 N),771445.81,2021,Lighting
28,Street Light Residential Staggered Piggy Back Menu,ON W MAYPOLE AVE FROM N PULASKI RD  (4000 W) TO N KOSTNER AVE  (4400 W); ON N KARLOV AVE FROM W MAYPOLE AVE  (250 N) TO W LAKE ST  (300 N); ON N KEELER AVE FROM W MAYPOLE AVE  (250 N) TO W LAKE ST  (300 N); ON N KILDARE AVE FROM W MAYPOLE AVE  (250 N) TO W LAKE ST  (300 N),290995.25,2021,Lighting
28,Street Light Upgrade Menu,137 S WHIPPLE ST; 147 S WHIPPLE ST; 201 S WHIPPLE ST; ON S WHIPPLE ST FROM W FIFTH AVE  (100 S) TO W JACKSON BLVD  (300 S),2500,2021,Lighting
28,Street Light Upgrade Menu,3003 W FIFTH AVE; 3023 W FIFTH AVE,1000,2021,Lighting
28,Street Light Upgrade Menu,ON W VAN BUREN ST FROM S CHRISTIANA AVE  (3330 W) TO S HOMAN AVE  (3400 W),2500,2021,Lighting
28,Street Resurfacing Menu,ON S OAKLEY AVE FROM W TAYLOR ST  (1000 S) TO W OGDEN AVE  (1200 S),91320.81,2021,Street Resurfacing
28,Street Resurfacing Menu,ON W FLOURNOY ST FROM S CAMPBELL AVE  (2500 W) TO S MAPLEWOOD AVE  (2540 W),34677.16,2021,Street Resurfacing
28,Street Resurfacing Menu,ON W VAN BUREN ST FROM S LEAMINGTON AVE  (5100 W) TO S LARAMIE AVE  (5200 W),29482.09,2021,Street Resurfacing
29,1 POD Camera + Existing LPR: 1300-1400 N Mayfield,1300 N MAYFIELD AVE,35747,2021,Police Cameras
29,Alley Apron Menu,2815 N MONT CLARE AVE,34514.39,2021,Alleys
29,Alley Resurfacing Menu,N AUSTIN BLVD &  W AUGUSTA BLVD&W THOMAS ST &  N MASON AVE,35629.46,2021,Alleys
29,Alley Resurfacing Menu,N NASHVILLE AVE &  W WABANSIA AVE&W NORTH AVE &  N NATOMA AVE,52996.64,2021,Alleys
29,Alley Resurfacing Menu,N OAK PARK AVE &  W WABANSIA AVE&W NORTH AVE &  N RUTHERFORD AVE; 1645 N OAK PARK AVE,43358.61,2021,Alleys
29,Alley Resurfacing Menu,S CENTRAL AVE &  W VAN BUREN ST&W CONGRESS PKWY &  S LOTUS AVE,54587.55,2021,Alleys
29,Alley Resurfacing Menu,S LAVERGNE AVE &  W POLK ST; W POLK ST &  S LAVERGNE AVE&S CICERO AVE &  W ARTHINGTON ST,66900.17,2021,Alleys
29,Alley Resurfacing Menu,S LOTUS AVE &  W ADAMS ST&W QUINCY ST &  S LOCKWOOD AVE; 5400 W QUINCY ST,70025.15,2021,Alleys
29,Alley Resurfacing Menu,W BELMONT AVE &  N NEVA AVE&N NOTTINGHAM AVE &  W BARRY AVE; 7117 W BELMONT AVE,24739.37,2021,Alleys
29,Alley Speed Hump Menu,N CENTRAL AVE &  W CHICAGO AVE&W HURON ST &  N PARKSIDE AVE,2100,2021,Alleys
29,Alley Speed Hump Menu,N NARRAGANSETT AVE &  W WABANSIA AVE&W NORTH AVE &  N MOBILE AVE,1400,2021,Alleys
29,Alley Speed Hump Replacement,N NASHVILLE AVE &  W WABANSIA AVE&W NORTH AVE &  N NATOMA AVE,0,2021,Alleys
29,Alley Speed Hump Replacement,N OAK PARK AVE &  W WABANSIA AVE&W NORTH AVE &  N RUTHERFORD AVE; 1645 N OAK PARK AVE,0,2021,Alleys
29,Alley Speed Hump Replacement,S CENTRAL AVE &  W VAN BUREN ST&W CONGRESS PKWY &  S LOTUS AVE,0,2021,Alleys
29,Alley Speed Hump Replacement,S LOTUS AVE &  W ADAMS ST&W QUINCY ST &  S LOCKWOOD AVE; 5400 W QUINCY ST,0,2021,Alleys
29,Alley Speed Hump Replacement,W BELMONT AVE &  N NEVA AVE&N NOTTINGHAM AVE &  W BARRY AVE; 7117 W BELMONT AVE,0,2021,Alleys
29,Austin Town Hall Park Fitness Course,5610 W LAKE ST,60000,2021,Parks
29,Bollard Menu,1212 N MENARD AVE,6201.49,2021,Misc.
29,Bollard Menu,7107 W BELMONT AVE,7990.96,2021,Misc.
29,Curb & Gutter Menu,1040 S MONITOR AVE,5349.11,2021,Street Resurfacing
29,Curb & Gutter Menu,5849 W ARTHINGTON ST,15987.07,2021,Street Resurfacing
29,Curb & Gutter Menu,6944 W ARMITAGE AVE,9467.4,2021,Street Resurfacing
29,Diagonal Parking Menu,N HARLEM AVE &  W ALTGELD ST,41522.71,2021,Parks
29,Miscellaneous CDOT Projects,1105 N MASSASOIT AVE,150,2021,Misc. CDOT
29,Miscellaneous CDOT Projects,1107 N MASSASOIT AVE,150,2021,Misc. CDOT
29,Miscellaneous CDOT Projects,ON N HARLEM AVE FROM W NORTH AVE  (1600 N) TO W MEDILL AVE  (2340 N),12000,2021,Misc. CDOT
29,Miscellaneous CDOT Projects,ON W NORTH AVE FROM N AUSTIN AVE  (6000 W) TO N HARLEM AVE  (7200 W),12000,2021,Misc. CDOT
29,Mural at N. Central Avenue and W Lake Street w/ DCASE,N CENTRAL AVE &  W LAKE ST,15000,2021,Beautification
29,Sidewalk Menu,1200 N MENARD AVE,3458.68,2021,Sidewalk Repair
29,Sidewalk Menu,1231 N AUSTIN BLVD,3676.55,2021,Sidewalk Repair
29,Sidewalk Menu,1328 N MENARD AVE,4962.08,2021,Sidewalk Repair
29,Sidewalk Menu,1709 N SAYRE AVE,4855.48,2021,Sidewalk Repair
29,Sidewalk Menu,1843 N NORMANDY AVE,2734.99,2021,Sidewalk Repair
29,Sidewalk Menu,1854 N SAYRE AVE,10062.98,2021,Sidewalk Repair
29,Sidewalk Menu,2543 N NORDICA AVE,7113.92,2021,Sidewalk Repair
29,Sidewalk Menu,2641-2651 N MONT CLARE AVE,24621.79,2021,Sidewalk Repair
29,Sidewalk Menu,2700 N NORDICA AVE,38708.98,2021,Sidewalk Repair
29,Sidewalk Menu,3331 N NEVA AVE,5919.8,2021,Sidewalk Repair
29,Sidewalk Menu,4801 W FLOURNOY ST,23273,2021,Sidewalk Repair
29,Sidewalk Menu,5800-5999 W ADAMS BLVD,64775.45,2021,Sidewalk Repair
29,Sidewalk Menu,6450 W BLOOMINGDALE AVE,5580.84,2021,Sidewalk Repair
29,Sidewalk Menu,6801 W SHAKESPEARE AVE,34534.96,2021,Sidewalk Repair
29,Sidewalk Menu,6821 W SHAKESPEARE AVE,2505.84,2021,Sidewalk Repair
29,Sidewalk Menu,6849 W BELDEN AVE; W BELDEN AVE &  N NEWLAND AVE,39471.13,2021,Sidewalk Repair
29,Sidewalk Menu,7000-7004 W DIVERSEY AVE,48889.47,2021,Sidewalk Repair
29,Sidewalk Menu,7023 W WOLFRAM ST,2399.65,2021,Sidewalk Repair
29,Sidewalk Menu,929 S MASON AVE,3309.93,2021,Sidewalk Repair
29,Sidewalk Menu,N NEWLAND AVE &  W PALMER ST; 6928 W PALMER ST,21249.54,2021,Sidewalk Repair
29,Sidewalk Menu,ON N NATCHEZ AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1800 N),24016.66,2021,Sidewalk Repair
29,Sidewalk Menu,W RACE AVE &  N PARKSIDE AVE,60000,2021,Sidewalk Repair
29,Street Bump Outs Menu,ON W POLK ST FROM 4900 W TO S CICERO AVE  (4800 W); W POLK ST &  S CICERO AVE,14527.37,2021,Pedestrian Infrastructure
29,Street Cul-de-Sac Menu,ON N MASON AVE FROM W MADISON ST  (0 S) TO W WASHINGTON BLVD  (100 N),9265,2021,Street Redesign
29,Street Light Upgrade Menu,125 S AUSTIN BLVD,500,2021,Lighting
29,Street Light Upgrade Menu,1812 N AUSTIN AVE,500,2021,Lighting
29,Street Light Upgrade Menu,21 S MASON AVE,159.77,2021,Lighting
29,Street Light Upgrade Menu,2319 N NORMANDY AVE,500,2021,Lighting
29,Street Light Upgrade Menu,3120 N ODELL AVE; N ODELL AVE &  W BELMONT AVE&W BARRY AVE &  N OKETO AVE,500,2021,Lighting
29,Street Light Upgrade Menu,5313 W MADISON ST,500,2021,Lighting
29,Street Light Upgrade Menu,5413 W MADISON ST,500,2021,Lighting
29,Street Light Upgrade Menu,N SAYRE AVE &  W BELMONT AVE&W BARRY AVE &  N NORDICA AVE; 3108 N SAYRE AVE,500,2021,Lighting
29,Street Resurfacing Menu,ON N NAGLE AVE FROM W NORTH AVE  (1600 N) TO W WABANSIA AVE  (1700 N),46399.63,2021,Street Resurfacing
29,Street Resurfacing Menu,ON N NATCHEZ AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1800 N),49254.67,2021,Street Resurfacing
29,Street Resurfacing Menu,ON N NEW ENGLAND AVE FROM W ARMITAGE AVE  (2000 N) TO W SHAKESPEARE AVE  (2140 N),78275.1,2021,Street Resurfacing
29,Street Resurfacing Menu,ON N NEWLAND AVE FROM W DICKENS AVE  (2100 N) TO W PALMER ST  (2200 N),60419.1,2021,Street Resurfacing
29,Street Resurfacing Menu,ON N NORDICA AVE FROM W CORTLAND ST  (1900 N) TO W ARMITAGE AVE  (2000 N),3477.29,2021,Street Resurfacing
29,Street Resurfacing Menu,ON N NORMANDY AVE FROM W WRIGHTWOOD AVE  (2600 N) TO W GRAND AVE  (2400 N),65422.75,2021,Street Resurfacing
29,Street Resurfacing Menu,ON S LOCKWOOD AVE FROM W ADAMS ST  (200 S) TO W JACKSON BLVD  (300 S),41313,2021,Street Resurfacing
29,Street Speed Hump Menu,ON N MASSASOIT AVE FROM W AUGUSTA BLVD  (1000 N) TO W THOMAS ST  (1100 N),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON N MAYFIELD AVE FROM W LE MOYNE ST  (1500 N) TO W NORTH AVE  (1600 N),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON N MENARD AVE FROM W LAKE ST  (430 N) TO W MIDWAY PARK  (500 N),2350,2021,Street Redesign
29,Street Speed Hump Menu,ON N MENARD AVE FROM W MIDWAY PARK  (500 N) TO W RACE AVE  (540 N),2350,2021,Street Redesign
29,Street Speed Hump Menu,ON N MENARD AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1800 N),2350,2021,Street Redesign
29,Street Speed Hump Menu,ON N NEWLAND AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1800 N),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON N PARKSIDE AVE FROM W FULTON ST  (300 N) TO W CORCORAN PL  (400 N),2350,2021,Street Redesign
29,Street Speed Hump Menu,ON N WALLER AVE FROM W AUGUSTA BLVD  (1000 N) TO W THOMAS ST  (1100 N),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON N WALLER AVE FROM W OHIO ST  (600 N) TO W HURON ST  (700 N),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON S LOCKWOOD AVE FROM W JACKSON BLVD  (300 S) TO W GLADYS AVE  (330 S),2350,2021,Street Redesign
29,Street Speed Hump Menu,ON S MASON AVE FROM W RAILROAD AVE  (900 S) TO W ARTHINGTON ST  (1000 S),2350,2021,Street Redesign
29,Street Speed Hump Menu,ON W ARTHINGTON ST FROM S MAYFIELD AVE  (5900 W) TO S AUSTIN BLVD  (6000 W),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON W ARTHINGTON ST FROM S MENARD AVE  (5800 W) TO S MAYFIELD AVE  (5900 W),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON W IOWA ST FROM N MAYFIELD AVE  (5900 W) TO N AUSTIN BLVD  (6000 W); 5900 W IOWA ST,4700,2021,Street Redesign
29,Street Speed Hump Menu,ON W LE MOYNE ST FROM N AUSTIN BLVD  (6000 W) TO N MAYFIELD AVE  (5900 W),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON W LE MOYNE ST FROM N MASSASOIT AVE  (5730 W) TO N MONITOR AVE  (5830 W),2350,2021,Street Redesign
29,Street Speed Hump Menu,ON W OHIO ST FROM N WALLER AVE  (5700 W) TO N MENARD AVE  (5800 W),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON W RAILROAD AVE FROM S MENARD AVE  (5800 W) TO S MAYFIELD AVE  (5900 W),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON W RICE ST FROM N MAYFIELD AVE  (5900 W) TO N AUSTIN BLVD  (6000 W),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON W RICE ST FROM N MENARD AVE  (5800 W) TO N MAYFIELD AVE  (5900 W),4700,2021,Street Redesign
29,Street Speed Hump Menu,ON W WABANSIA AVE FROM N NATOMA AVE  (6630 W) TO N NASHVILLE AVE  (6600 W),2350,2021,Street Redesign
29,Viaduct Improvement Menu,2200-2300 N NEWLAND AVE,4147.51,2021,Viaducts
30,Alley Apron Menu,3210 N KENNETH AVE,13559.26,2021,Alleys
30,Alley Apron Menu,4443 W SCHOOL ST,10361.11,2021,Alleys
30,Alley Resurfacing Menu,N MILWAUKEE AVE &  N KILDARE AVE&N TRIPP AVE &  W ROSCOE ST; 3570 N MILWAUKEE AVE,72861.32,2021,Alleys
30,Alley Speed Hump Menu,3359 N HAMLIN AVE; W ROSCOE ST &  N HAMLIN AVE&N RIDGEWAY AVE &  W SCHOOL ST,700,2021,Alleys
30,Alley Speed Hump Replacement,N MILWAUKEE AVE &  N KILDARE AVE&N TRIPP AVE &  W ROSCOE ST; 3570 N MILWAUKEE AVE,0,2021,Alleys
30,Concrete Alley Menu,N MARMORA AVE &  W GEORGE ST&N MONITOR AVE &  W DIVERSEY AVE,262292.86,2021,Alleys
30,Curb & Gutter Menu,2826 N HARDING AVE,1669.23,2021,Street Resurfacing
30,Curb & Gutter Menu,3658 N HARDING AVE,5149.88,2021,Street Resurfacing
30,Curb & Gutter Menu,5112-5116 W BARRY AVE,7013.33,2021,Street Resurfacing
30,Floodlight Menu,3140 N DAVLIN CT; N DAVLIN CT &  N MILWAUKEE AVE,950,2021,Lighting
30,Roadway Conversion with Traffic Signal Removal,N AUSTIN AVE &  W WRIGHTWOOD AVE,6713.6,2021,Misc.
30,Sidewalk Menu,2919 N MERRIMAC AVE,3595.11,2021,Sidewalk Repair
30,Sidewalk Menu,3101 N AUSTIN AVE; W BARRY AVE &  N AUSTIN AVE,24246.64,2021,Sidewalk Repair
30,Sidewalk Menu,3103 N MASON AVE; ON N MASON AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE (3200 N),51915.41,2021,Sidewalk Repair
30,Sidewalk Menu,3238 N KEATING AVE,2835.78,2021,Sidewalk Repair
30,Sidewalk Menu,3453 N KENTON AVE,5838.4,2021,Sidewalk Repair
30,Sidewalk Menu,3510 N KILDARE AVE,4663.36,2021,Sidewalk Repair
30,Sidewalk Menu,4604 W WARWICK AVE; W WARWICK AVE &  N KENTON AVE,660.21,2021,Sidewalk Repair
30,Sidewalk Menu,5320 W FLETCHER ST,1342.13,2021,Sidewalk Repair
30,Sidewalk Menu,6130 W MELROSE ST,6386.04,2021,Sidewalk Repair
30,Sidewalk Menu,6155 W FLETCHER ST,5127.1,2021,Sidewalk Repair
30,Street Light Residential Staggered Piggy Back Menu,ON N KOLMAR AVE FROM W SCHOOL ST  (3300 N) TO W ADDISON ST  (3600 N),116000,2021,Lighting
30,Street Light Residential Staggered Piggy Back Menu,ON W ALTGELD ST FROM N LOCKWOOD AVE  (5300 W) TO N LONG AVE  (5400 W),140000,2021,Lighting
30,Street Light Upgrade Menu,3112 N HAUSSEN CT,500,2021,Lighting
30,Street Light Upgrade Menu,3214 N PULASKI RD,500,2021,Lighting
30,Street Light Upgrade Menu,3218 N KARLOV AVE,500,2021,Lighting
30,Street Light Upgrade Menu,3525 N KILPATRICK AVE,500,2021,Lighting
30,Street Light Upgrade Menu,4301 W ROSCOE ST,500,2021,Lighting
30,Street Light Upgrade Menu,6100 W NEWPORT AVE,500,2021,Lighting
30,Street Resurfacing Menu,ON N MAJOR AVE FROM W DIVERSEY AVE  (2800 N) TO W SCHUBERT AVE  (2700 N),53497.48,2021,Street Resurfacing
30,Street Resurfacing Menu,ON N MAJOR AVE FROM W SCHUBERT AVE  (2700 N) TO W WRIGHTWOOD AVE  (2600 N),53225.51,2021,Street Resurfacing
30,Street Resurfacing Menu,ON N MANGO AVE FROM W BELMONT AVE  (3200 N) TO W BARRY AVE  (3100 N),58314.78,2021,Street Resurfacing
30,Street Resurfacing Menu,ON N MENARD AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE  (3200 N),51892.83,2021,Street Resurfacing
30,Street Resurfacing Menu,ON N RIDGEWAY AVE FROM W OAKDALE AVE  (2960 N) TO N MILWAUKEE AVE  (3020 N),47833.08,2021,Street Resurfacing
30,Street Resurfacing Menu,ON N RIDGEWAY AVE FROM W SCHOOL ST  (3300 N) TO W BELMONT AVE  (3200 N),51334.72,2021,Street Resurfacing
30,Street Resurfacing Menu,ON W BARRY AVE FROM N MAJOR AVE  (5700 W) TO N MENARD AVE  (5800 W),62986.89,2021,Street Resurfacing
30,Street Resurfacing Menu,ON W GEORGE ST FROM N RIDGEWAY AVE  (3730 W) TO N LAWNDALE AVE  (3700 W),36842.7,2021,Street Resurfacing
30,Street Resurfacing Menu,ON W MELROSE ST FROM N LINDER AVE  (5500 W) TO N LONG AVE  (5400 W),53152.43,2021,Street Resurfacing
30,Street Resurfacing Menu,ON W SCHOOL ST FROM N AVERS AVE  (3830 W) TO N HAMLIN AVE  (3800 W),28393.5,2021,Street Resurfacing
30,Street Resurfacing Menu,ON W SCHOOL ST FROM N HAMLIN AVE  (3800 W) TO N LAWNDALE AVE  (3700 W),84086.33,2021,Street Resurfacing
30,Street Resurfacing Menu,ON W SCHOOL ST FROM N LAWNDALE AVE  (3700 W) TO N CENTRAL PARK AVE  (3600 W),92746.6,2021,Street Resurfacing
30,Street Resurfacing Menu,ON W WOLFRAM ST FROM N CENTRAL PARK AVE  (3600 W) TO N LAWNDALE AVE  (3700 W),59538.35,2021,Street Resurfacing
30,Street Resurfacing Menu,ON W WRIGHTWOOD AVE FROM N CENTRAL AVE  (5600 W) TO N PARKSIDE AVE  (5630 W),12224.02,2021,Street Resurfacing
30,Street Speed Hump Menu,ON W BARRY AVE FROM N MEADE AVE  (6100 W) TO N MELVINA AVE  (6200 W),4700,2021,Street Redesign
30,Street Speed Hump Menu,ON W CORNELIA AVE FROM N KENTON AVE  (4600 W) TO N KOLMAR AVE  (4530 W),2350,2021,Street Redesign
30,Street Speed Hump Replacement,ON N MANGO AVE FROM W BELMONT AVE  (3200 N) TO W BARRY AVE  (3100 N),0,2021,Street Resurfacing
30,Street Speed Hump Replacement,ON N RIDGEWAY AVE FROM W OAKDALE AVE  (2960 N) TO N MILWAUKEE AVE  (3020 N),0,2021,Street Resurfacing
30,Street Speed Hump Replacement,ON N RIDGEWAY AVE FROM W SCHOOL ST  (3300 N) TO W BELMONT AVE  (3200 N),0,2021,Street Resurfacing
30,Street Speed Hump Replacement,ON W SCHOOL ST FROM N HAMLIN AVE  (3800 W) TO N LAWNDALE AVE  (3700 W),0,2021,Street Resurfacing
30,Street Speed Hump Replacement,ON W SCHOOL ST FROM N LAWNDALE AVE  (3700 W) TO N CENTRAL PARK AVE  (3600 W),0,2021,Street Resurfacing
30,Street Speed Hump Replacement,ON W WOLFRAM ST FROM N CENTRAL PARK AVE  (3600 W) TO N LAWNDALE AVE  (3700 W),0,2021,Street Resurfacing
31,1 POD Camera + LPR on Existing: 5200 W Fullerton,5200 W FULLERTON AVE,35747,2021,Police Cameras
31,"3 POD Cameras: Belmont & Central, Laramie & Addison, Cicero & Addison",W BELMONT AVE &  N CENTRAL AVE; W ADDISON ST &  N LARAMIE AVE; W ADDISON ST &  N CICERO AVE,74328,2021,Police Cameras
31,Alley Apron Menu,ON N LAMON AVE FROM W MELROSE ST  (3230 N) TO W BELMONT AVE  (3200 N); 3112-3210 N LAMON AVE,11977.35,2021,Alleys
31,Alley Apron Menu,ON N LINDER AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N); 2811-2815 N LINDER AVE,13155.82,2021,Alleys
31,Alley Apron Menu,W WRIGHTWOOD AVE &  N LAWNDALE AVE&N RIDGEWAY AVE &  W ALTGELD ST; 3725 W WRIGHTWOOD AVE,11776.16,2021,Alleys
31,Alley Resurfacing Menu,4955 W WELLINGTON AVE; W WELLINGTON AVE &  N LAMON AVE&N LAVERGNE AVE &  W OAKDALE AVE,46044.87,2021,Alleys
31,Alley Resurfacing Menu,N CICERO AVE &  W PARKER AVE&W SCHUBERT AVE &  N KILPATRICK AVE,62282.55,2021,Alleys
31,Alley Resurfacing Menu,N KILDARE AVE &  W FULLERTON AVE&W ALTGELD ST &  N LOWELL AVE,53885.35,2021,Alleys
31,Alley Resurfacing Menu,N KILDARE AVE &  W WRIGHTWOOD AVE&W ALTGELD ST &  N LOWELL AVE,58962.22,2021,Alleys
31,Alley Resurfacing Menu,N LONG AVE &  W BARRY AVE&W BELMONT AVE &  N LOTUS AVE,38563.52,2021,Alleys
31,Alley Resurfacing Menu,ON N KILPATRICK AVE FROM W GEORGE ST  (2900 N) TO W WELLINGTON AVE  (3000 N); 2901 N KILPATRICK AVE,32352.54,2021,Alleys
31,Alley Resurfacing Menu,W DRUMMOND PL &  N LOCKWOOD AVE&N LONG AVE &  W SCHUBERT AVE,41054.22,2021,Alleys
31,Alley Resurfacing Menu,W FULLERTON AVE &  N KENTON AVE&N KILPATRICK AVE &  W MONTANA ST,36352.37,2021,Alleys
31,Alley Resurfacing Menu,W FULLERTON AVE &  N LECLAIRE AVE&N LARAMIE AVE &  W MONTANA ST,24946.17,2021,Alleys
31,Alley Resurfacing Menu,W GEORGE ST &  N LAMON AVE&N LAVERGNE AVE &  W OAKDALE AVE,39036.22,2021,Alleys
31,Alley Resurfacing Menu,W MELROSE ST &  N LECLAIRE AVE&N LARAMIE AVE &  W BELMONT AVE,35715.89,2021,Alleys
31,Alley Resurfacing Menu,W WELLINGTON AVE &  N CICERO AVE&N LAMON AVE &  W NELSON ST,45429.07,2021,Alleys
31,Alley Resurfacing Menu,W WRIGHTWOOD AVE &  N LAMON AVE&N CICERO AVE &  W DRUMMOND PL,52928.51,2021,Alleys
31,Alley Speed Hump Menu,2840 N CICERO AVE; W WOLFRAM ST &  N CICERO AVE&N LAMON AVE &  W GEORGE ST,1400,2021,Alleys
31,Alley Speed Hump Replacement,2901 N KILPATRICK AVE; ON N KILPATRICK AVE FROM W GEORGE ST  (2900 N) TO W WELLINGTON AVE  (3000 N),0,2021,Alleys
31,Alley Speed Hump Replacement,N CICERO AVE &  W PARKER AVE&W SCHUBERT AVE &  N KILPATRICK AVE,0,2021,Alleys
31,Alley Speed Hump Replacement,N KILDARE AVE &  W FULLERTON AVE&W ALTGELD ST &  N LOWELL AVE,0,2021,Alleys
31,Alley Speed Hump Replacement,N KILDARE AVE &  W WRIGHTWOOD AVE&W ALTGELD ST &  N LOWELL AVE,0,2021,Alleys
31,Alley Speed Hump Replacement,N LONG AVE &  W BARRY AVE&W BELMONT AVE &  N LOTUS AVE,0,2021,Alleys
31,Alley Speed Hump Replacement,W DRUMMOND PL &  N LOCKWOOD AVE&N LONG AVE &  W SCHUBERT AVE,0,2021,Alleys
31,Alley Speed Hump Replacement,W FULLERTON AVE &  N KENTON AVE&N KILPATRICK AVE &  W MONTANA ST,0,2021,Alleys
31,Alley Speed Hump Replacement,W FULLERTON AVE &  N LECLAIRE AVE&N LARAMIE AVE &  W MONTANA ST,0,2021,Alleys
31,Alley Speed Hump Replacement,W GEORGE ST &  N LAMON AVE&N LAVERGNE AVE &  W OAKDALE AVE,0,2021,Alleys
